[Latitude],[Longitude],[Value]
-77.50,139.27,486
-76.89,140.00,486
-75.18,142.50,486
-74.52,142.50,486
-72.50,141.56,486
-70.00,140.83,486
-69.42,142.50,486
-68.25,145.00,486
-67.50,146.31,486
-67.14,147.50,486
-66.30,150.00,486
-65.48,152.50,486
-65.00,154.77,486
-64.83,157.50,486
-65.00,159.82,486
-65.13,162.50,486
-65.00,164.91,486
-62.50,165.36,486
-62.06,167.50,486
-62.50,169.67,486
-62.81,170.00,486
-64.22,172.50,486
-64.67,175.00,486
-65.00,176.89,486
-67.50,177.12,486
-68.71,180.00,486
-70.00,-177.75,486
-70.59,-175.00,486
-71.13,-172.50,486
-71.42,-170.00,486
-71.59,-167.50,486
-71.87,-165.00,486
-72.40,-162.50,486
-74.68,-160.00,486
-77.50,-159.22,486

-54.40,82.50,486
-55.00,83.61,486
-55.68,85.00,486
-57.39,87.50,486
-59.82,90.00,486
-62.50,91.79,486
-65.00,90.59,486
-65.63,87.50,486
-65.65,85.00,486
-65.06,82.50,486
-64.07,80.00,486
-62.50,77.95,486
-60.00,77.74,486
-57.50,78.69,486
-55.17,80.00,486
-54.40,82.50,486

-57.42,5.00,486
-56.62,7.50,486
-56.60,10.00,486
-57.04,12.50,486
-57.50,14.23,486
-58.01,15.00,486
-59.21,17.50,486
-60.00,19.94,486
-61.60,22.50,486
-62.47,25.00,486
-64.78,27.50,486
-65.00,28.36,486
-65.45,27.50,486
-66.28,25.00,486
-66.63,22.50,486
-66.78,20.00,486
-66.65,17.50,486
-66.21,15.00,486
-65.48,12.50,486
-65.00,11.53,486
-63.76,10.00,486
-62.50,8.38,486
-61.60,7.50,486
-60.00,6.16,486
-57.83,5.00,486
-57.50,4.89,486
-57.42,5.00,486

-61.47,-100.00,486
-60.86,-97.50,486
-61.01,-95.00,486
-61.75,-92.50,486
-62.47,-90.00,486
-65.00,-88.80,486
-66.17,-90.00,486
-67.50,-91.78,486
-67.89,-92.50,486
-68.29,-95.00,486
-67.73,-97.50,486
-66.62,-100.00,486
-65.00,-101.98,486
-62.50,-101.56,486
-61.47,-100.00,486

-69.71,47.50,486
-69.36,50.00,486
-69.19,52.50,486
-68.99,55.00,486
-68.87,57.50,486
-68.83,60.00,486
-68.87,62.50,486
-68.99,65.00,486
-69.25,67.50,486
-69.72,70.00,486
-70.00,70.94,486
-71.13,72.50,486
-72.50,73.62,486
-73.09,72.50,486
-73.88,70.00,486
-74.23,67.50,486
-74.36,65.00,486
-74.31,62.50,486
-74.14,60.00,486
-73.84,57.50,486
-73.47,55.00,486
-73.12,52.50,486
-72.80,50.00,486
-72.52,47.50,486
-70.00,46.19,486
-69.71,47.50,486

-77.50,125.71,492
-76.77,125.00,492
-75.00,122.60,492
-72.50,122.61,492
-70.61,125.00,492
-70.00,125.54,492
-69.63,127.50,492
-69.13,130.00,492
-68.69,132.50,492
-68.19,135.00,492
-67.68,137.50,492
-67.07,140.00,492
-66.49,142.50,492
-65.84,145.00,492
-65.08,147.50,492
-64.35,150.00,492
-63.78,152.50,492
-63.39,155.00,492
-63.11,157.50,492
-62.69,160.00,492
-61.28,162.50,492
-60.30,165.00,492
-60.33,167.50,492
-61.05,170.00,492
-61.95,172.50,492
-62.50,174.44,492
-62.71,175.00,492
-63.41,177.50,492
-64.10,180.00,492
-64.87,-177.50,492
-66.64,-175.00,492
-67.50,-173.46,492
-68.00,-172.50,492
-68.89,-170.00,492
-69.32,-167.50,492
-69.56,-165.00,492
-69.76,-162.50,492
-70.00,-160.29,492
-71.19,-157.50,492
-72.50,-155.65,492
-73.13,-155.00,492
-74.81,-152.50,492
