[Latitude],[Longitude],[Value]
-77.50,146.89,486
-76.58,145.00,486
-75.24,142.50,486
-73.38,140.00,486
-72.50,138.38,486
-71.76,140.00,486
-70.00,141.51,486
-69.26,142.50,486
-67.50,144.58,486
-66.97,147.50,486
-66.75,150.00,486
-66.67,152.50,486
-66.75,155.00,486
-67.01,157.50,486
-67.45,160.00,486
-67.72,162.50,486
-67.97,165.00,486
-68.28,167.50,486
-68.67,170.00,486
-69.09,172.50,486
-69.54,175.00,486
-69.94,177.50,486
-70.54,180.00,486
-71.37,-177.50,486
-72.44,-175.00,486
-73.17,-172.50,486
-74.03,-170.00,486
-74.98,-167.50,486
-75.64,-165.00,486
-76.41,-162.50,486
-77.29,-160.00,486
-77.50,-159.40,486

-63.20,0.00,486
-62.50,-1.10,486
-60.00,-2.49,486
-57.50,-0.05,486
-57.48,0.00,486

-57.48,0.00,486
-57.05,2.50,486
-56.96,5.00,486
-57.13,7.50,486
-57.42,10.00,486
-57.50,10.61,486
-57.92,12.50,486
-58.47,15.00,486
-59.03,17.50,486
-59.58,20.00,486
-60.00,22.23,486
-60.39,25.00,486
-60.18,27.50,486
-60.13,30.00,486
-61.04,32.50,486
-62.05,35.00,486
-62.50,36.14,486
-63.42,37.50,486
-65.00,40.00,486
-66.50,37.50,486
-67.50,35.94,486
-67.73,35.00,486
-68.18,32.50,486
-68.48,30.00,486
-68.72,27.50,486
-68.84,25.00,486
-68.83,22.50,486
-68.69,20.00,486
-68.45,17.50,486
-68.06,15.00,486
-67.50,12.66,486
-66.69,10.00,486
-66.07,7.50,486
-65.44,5.00,486
-65.00,3.71,486
-64.46,2.50,486
-63.20,0.00,486

-54.04,70.00,486
-53.62,72.50,486
-53.70,75.00,486
-53.96,77.50,486
-54.37,80.00,486
-55.00,81.97,486
-55.14,82.50,486
-55.95,85.00,486
-56.90,87.50,486
-57.50,88.68,486
-58.12,90.00,486
-59.81,92.50,486
-61.00,92.50,486
-62.50,91.92,486
-63.49,90.00,486
-64.09,87.50,486
-64.34,85.00,486
-64.44,82.50,486
-64.41,80.00,486
-64.02,77.50,486
-62.71,75.00,486
-61.41,72.50,486
-60.00,70.94,486
-59.33,70.00,486
-57.50,67.90,486
-55.00,67.99,486
-54.04,70.00,486

-61.96,-102.50,486
-61.11,-100.00,486
-60.28,-97.50,486
-60.64,-95.00,486
-62.50,-92.64,486
-65.00,-91.62,486
-66.55,-92.50,486
-67.50,-93.60,486
-70.00,-93.11,486
-72.50,-92.97,486
-72.87,-92.50,486
-75.00,-91.11,486
-75.54,-92.50,486
-75.91,-95.00,486
-75.95,-97.50,486
-75.74,-100.00,486
-75.47,-102.50,486
-75.00,-104.62,486
-72.50,-102.71,486
-70.00,-103.31,486
-69.66,-105.00,486
-68.93,-107.50,486
-67.50,-109.48,486
-65.00,-109.54,486
-63.58,-107.50,486
-62.71,-105.00,486
-62.50,-104.04,486
-61.96,-102.50,486

-69.36,60.00,486
-68.87,62.50,486
-68.59,65.00,486
-68.52,67.50,486
-68.61,70.00,486
-68.97,72.50,486
-70.00,74.91,486
-72.50,76.20,486
-73.09,75.00,486
-74.09,72.50,486
-74.67,70.00,486
-74.93,67.50,486
-74.99,65.00,486
-74.85,62.50,486
-74.42,60.00,486
-73.63,57.50,486
-72.56,55.00,486
-70.18,57.50,486
-69.36,60.00,486

-77.50,126.12,492
-76.83,125.00,492
-75.19,122.50,492
-73.63,120.00,492
-72.50,117.58,492
-71.41,120.00,492
-70.72,122.50,492
-70.03,125.00,492
-69.50,127.50,492
-68.98,130.00,492
-68.48,132.50,492
-67.75,135.00,492
-67.50,135.64,492
-66.82,137.50,492
-66.03,140.00,492
-65.45,142.50,492
-65.02,145.00,492
-62.50,147.14,492
-60.00,147.34,492
-59.40,150.00,492
-59.33,152.50,492
-59.69,155.00,492
-60.00,156.44,492
-60.56,157.50,492
-61.46,160.00,492
-62.22,162.50,492
-62.50,163.45,492
-65.00,164.41,492
-65.78,167.50,492
-66.40,170.00,492
-66.91,172.50,492
-67.29,175.00,492
-67.50,177.32,492
-67.68,180.00,492
-67.91,-177.50,492
-68.27,-175.00,492
-68.93,-172.50,492
-69.80,-170.00,492
-71.43,-167.50,492
-72.50,-165.68,492
-73.58,-162.50,492
-74.43,-160.00,492
-75.00,-158.47,492
-75.31,-157.50,492
-76.11,-155.00,492
-76.78,-152.50,492
-77.34,-150.00,492
-77.50,-149.07,492

-77.50,-129.32,492
-76.97,-127.50,492
-76.08,-125.00,492
-75.16,-122.50,492
-74.56,-120.00,492
-73.68,-117.50,492
-72.50,-115.47,492
-70.48,-112.50,492
-70.00,-112.02,492
-69.31,-112.50,492
-67.50,-113.30,492
-65.00,-112.84,492
-62.66,-110.00,492
-61.42,-107.50,492
-60.37,-105.00,492
-60.00,-104.00,492
-59.34,-102.50,492
-58.21,-100.00,492
-57.66,-97.50,492
-58.30,-95.00,492
-59.78,-92.50,492
-62.07,-90.00,492
-62.50,-89.55,492
-65.00,-87.98,492
-66.65,-87.50,492
-67.50,-87.17,492
-70.00,-85.99,492
-71.09,-85.00,492
-72.50,-83.65,492
-74.58,-82.50,492
-75.00,-82.18,492
-77.18,-80.00,492
-77.50,-79.51,492

-65.27,0.00,492
-65.00,-0.44,492
-63.73,-2.50,492
-62.50,-3.86,492
-60.00,-4.89,492
-57.50,-3.25,492
-57.06,-2.50,492
-56.23,0.00,492

-56.23,0.00,492
-55.82,2.50,492
-55.71,5.00,492
-55.80,7.50,492
-55.99,10.00,492
-56.28,12.50,492
-56.63,15.00,492
-57.05,17.50,492
-57.50,19.92,492
-58.04,22.50,492
-58.27,25.00,492
-58.30,27.50,492
-58.28,30.00,492
-58.35,32.50,492
-58.72,35.00,492
-59.12,37.50,492
-59.60,40.00,492
-60.00,42.13,492
-60.57,45.00,492
-60.66,47.50,492
-60.52,50.00,492
-60.00,52.31,492
-62.50,53.56,492
-65.00,54.42,492
-65.06,57.50,492
-65.00,58.91,492
-64.90,60.00,492
-63.56,62.50,492
-62.50,62.98,492
-60.00,63.33,492
-57.50,62.52,492
-55.00,64.02,492
-54.48,65.00,492
-52.95,67.50,492
-52.50,68.70,492
-52.16,70.00,492
-51.87,72.50,492
-51.88,75.00,492
-52.14,77.50,492
-52.48,80.00,492
-53.15,82.50,492
-53.96,85.00,492
-55.00,86.93,492
-55.19,87.50,492
-56.25,90.00,492
-57.50,91.92,492
-57.85,92.50,492
-59.86,95.00,492
-62.50,95.88,492
-63.62,95.00,492
-65.00,92.66,492
-65.49,92.50,492
-67.50,91.38,492
-69.12,90.00,492
-70.00,88.89,492
-72.50,87.61,492
-73.39,85.00,492
-74.60,82.50,492
-75.00,81.70,492
-75.29,80.00,492
-75.66,77.50,492
-75.97,75.00,492
-76.20,72.50,492
-76.36,70.00,492
-76.42,67.50,492
-76.39,65.00,492
-76.30,62.50,492
-76.12,60.00,492
-75.83,57.50,492
-75.39,55.00,492
-75.00,53.31,492
-74.67,52.50,492
-73.60,50.00,492
-72.50,47.55,492
-70.50,45.00,492
-70.27,42.50,492
-70.39,40.00,492
-70.71,37.50,492
-71.04,35.00,492
-71.35,32.50,492
