[Latitude],[Longitude],[Value]
-76.00,-148.91,486
-75.80,-150.00,486
-75.33,-152.00,486
-75.01,-153.00,486
-74.71,-154.00,486
-74.42,-155.00,486
-74.13,-156.00,486
-73.78,-157.00,486
-73.38,-158.00,486
-73.00,-158.91,486
-72.61,-160.00,486
-72.26,-161.00,486
-71.88,-162.00,486
-71.47,-163.00,486
-71.00,-163.85,486
-70.00,-164.61,486
-69.00,-164.64,486
-68.00,-164.01,486
-67.17,-163.00,486
-66.49,-162.00,486
-66.00,-161.13,486
-65.40,-160.00,486
-65.00,-159.17,486
-64.53,-158.00,486
-64.10,-157.00,486
-63.70,-156.00,486
-63.34,-155.00,486
-63.00,-154.00,486
-62.65,-153.00,486
-62.22,-152.00,486
-61.66,-151.00,486
-61.08,-150.00,486
-60.54,-149.00,486
-60.00,-148.13,486
-59.13,-147.00,486
-58.34,-146.00,486
-58.00,-145.58,486
-57.67,-145.00,486
-57.12,-144.00,486
-56.69,-143.00,486
-56.34,-142.00,486
-56.06,-141.00,486
-55.86,-140.00,486
-55.72,-139.00,486
-55.65,-138.00,486
-55.64,-137.00,486
-55.70,-136.00,486
-55.78,-135.00,486
-55.86,-134.00,486
-55.96,-133.00,486
-56.10,-132.00,486
-56.29,-131.00,486
-56.46,-130.00,486
-56.59,-129.00,486
-56.75,-128.00,486
-56.93,-127.00,486
-57.11,-126.00,486
-57.28,-125.00,486
-57.47,-124.00,486
-57.68,-123.00,486
-57.89,-122.00,486
-58.08,-121.00,486
-58.27,-120.00,486
-58.46,-119.00,486
-58.65,-118.00,486
-58.85,-117.00,486
-59.00,-116.12,486
-59.23,-115.00,486
-59.44,-114.00,486
-59.63,-113.00,486
-59.82,-112.00,486
-60.00,-111.00,486
-60.23,-110.00,486
-60.48,-109.00,486
-60.76,-108.00,486
-61.00,-107.23,486
-61.41,-106.00,486
-61.63,-105.00,486
-61.73,-104.00,486
-61.73,-103.00,486
-61.68,-102.00,486
-61.47,-101.00,486
-61.22,-100.00,486
-61.48,-99.00,486
-62.00,-98.20,486
-63.00,-97.42,486
-64.00,-97.58,486
-65.00,-97.88,486
-65.53,-98.00,486
-66.00,-98.10,486
-67.00,-98.28,486
-68.00,-98.42,486
