[Latitude],[Longitude],[Value]
-76.00,10.33,486
-75.40,12.00,486
-75.03,13.00,486
-74.78,14.00,486
-74.52,15.00,486
-74.24,16.00,486
-74.00,16.87,486
-73.77,18.00,486
-73.55,19.00,486
-73.33,20.00,486
-73.09,21.00,486
-72.92,22.00,486
-72.85,24.00,486
-72.31,26.00,486
-72.00,26.83,486
-71.60,28.00,486
-71.31,29.00,486
-71.09,30.00,486
-70.82,31.00,486
-70.42,32.00,486
-70.00,32.68,486
-69.41,34.00,486
-69.00,34.80,486
-68.00,34.71,486
-67.00,34.22,486
-66.00,33.34,486
-65.47,33.00,486
-65.00,32.76,486
-64.00,32.59,486
-63.00,32.35,486
-62.10,32.00,486
-61.00,31.53,486
-60.00,31.09,486
-59.00,30.55,486
-58.10,30.00,486
-57.00,29.30,486
-56.48,29.00,486
-56.00,28.70,486
-55.08,28.00,486
-54.28,27.00,486
-54.00,26.50,486
-53.78,26.00,486
-53.48,25.00,486
-53.34,24.00,486
-53.21,23.00,486
-53.03,22.00,486
-53.00,21.01,486
-53.14,20.00,486
-53.29,19.00,486
-53.43,18.00,486
-53.59,17.00,486
-53.71,16.00,486
-53.70,15.00,486
-53.61,14.00,486
-53.34,13.00,486
-53.17,12.00,486
-53.13,11.00,486
-53.19,10.00,486
-53.27,9.00,486
-53.38,8.00,486
-53.48,7.00,486
-53.60,6.00,486
-53.75,5.00,486
-53.99,4.00,486
-54.55,3.00,486
-55.00,2.24,486
-55.63,1.00,486
-55.82,0.00,486

-76.00,-154.25,486
-75.00,-153.43,486
-74.48,-153.00,486
-74.00,-152.67,486
-73.00,-152.12,486
-72.52,-152.00,486
-72.00,-151.90,486
-71.46,-152.00,486
-71.00,-152.08,486
-70.00,-152.28,486
-69.00,-152.20,486
-68.00,-152.10,486
-67.40,-152.00,486
-67.00,-151.93,486
-66.00,-151.67,486
-65.00,-151.17,486
-64.00,-150.50,486
-63.23,-150.00,486
-62.00,-149.35,486
-61.00,-149.29,486
-60.10,-148.00,486
-59.72,-147.00,486
-59.40,-146.00,486
-59.10,-145.00,486
-58.79,-144.00,486
-58.50,-143.00,486
-58.23,-142.00,486
-58.00,-141.03,486
-57.77,-140.00,486
-57.57,-139.00,486
-57.39,-138.00,486
-57.23,-137.00,486
-57.07,-136.00,486
-56.89,-135.00,486
-56.69,-134.00,486
-56.48,-133.00,486
-56.28,-132.00,486
-56.08,-131.00,486
-55.84,-130.00,486
-55.61,-129.00,486
-55.37,-128.00,486
-55.11,-127.00,486
-54.86,-126.00,486
-54.65,-125.00,486
-54.55,-124.00,486
-54.56,-123.00,486
-54.64,-122.00,486
-54.77,-121.00,486
-54.97,-120.00,486
-55.28,-119.00,486
-55.63,-118.00,486
-56.00,-117.00,486
-56.58,-116.00,486
-57.00,-115.22,486
-57.56,-114.00,486
-57.99,-113.00,486
-58.47,-112.00,486
-58.95,-111.00,486
-59.28,-110.00,486
-59.60,-109.00,486
-59.91,-108.00,486
-60.25,-107.00,486
-60.64,-106.00,486
-61.00,-105.14,486
-61.39,-104.00,486
-61.72,-103.00,486
-62.00,-102.20,486
-62.47,-101.00,486
-62.90,-100.00,486
-63.31,-99.00,486
-63.71,-98.00,486
-64.00,-97.24,486
-64.47,-96.00,486
-64.78,-95.00,486
-65.00,-94.06,486
-65.20,-93.00,486
-65.35,-92.00,486
-65.51,-91.00,486
-65.68,-90.00,486
-65.87,-89.00,486
-66.08,-88.00,486
-66.32,-87.00,486
-66.63,-86.00,486
-67.00,-85.17,486
-67.66,-84.00,486
-68.00,-83.58,486
-69.00,-83.56,486
-69.31,-84.00,486
-69.86,-85.00,486
-70.30,-86.00,486
-70.64,-87.00,486
-70.93,-88.00,486
-71.31,-89.00,486
-71.70,-90.00,486
-72.00,-90.78,486
-72.59,-92.00,486
-73.00,-92.87,486
-73.61,-94.00,486
-73.87,-95.00,486
-74.13,-96.00,486
-74.47,-97.00,486
-74.72,-98.00,486
-75.00,-99.56,486
-75.46,-101.00,486
-75.78,-102.00,486
-76.00,-102.74,486

-76.00,-4.36,486
-75.49,-6.00,486
-75.06,-7.00,486
-74.00,-7.35,486
-73.00,-7.81,486
-72.00,-7.53,486
-71.00,-7.50,486
-70.00,-7.89,486
-69.00,-8.77,486
-68.14,-10.00,486
-67.67,-11.00,486
-67.27,-12.00,486
-67.00,-12.79,486
-66.65,-14.00,486
-66.39,-15.00,486
-66.15,-16.00,486
-65.93,-17.00,486
-65.75,-18.00,486
-65.58,-19.00,486
-65.41,-20.00,486
-65.22,-21.00,486
-65.03,-22.00,486
-64.79,-23.00,486
-64.53,-24.00,486
-64.22,-25.00,486
-64.00,-25.63,486
-63.20,-27.00,486
-62.00,-27.85,486
-61.00,-27.61,486
-60.00,-27.11,486
-59.00,-26.63,486
-58.09,-26.00,486
-57.42,-25.00,486
-57.00,-24.27,486
-56.66,-23.00,486
-56.39,-22.00,486
-56.13,-21.00,486
-56.00,-20.42,486
-55.83,-19.00,486
-55.76,-18.00,486
-55.73,-17.00,486
-55.73,-16.00,486
-55.76,-15.00,486
-55.80,-14.00,486
-55.90,-13.00,486
-55.99,-12.00,486
-56.05,-11.00,486
-56.09,-10.00,486
-56.11,-9.00,486
-56.11,-8.00,486
-56.10,-7.00,486
