[Latitude],[Longitude],[Value]
42.88,-175.00,0.50
42.88,-175.32,0.50
42.88,-175.71,0.50
42.88,-176.00,0.50
42.88,-176.10,0.50
42.89,-176.49,0.50
42.93,-176.87,0.50
42.94,-177.00,0.50
43.00,-177.12,0.50
43.08,-177.22,0.50
43.43,-177.47,0.50
43.76,-177.72,0.50
43.88,-178.00,0.50
43.88,-178.05,0.50
43.88,-178.44,0.50
43.88,-178.83,0.50
43.88,-179.00,0.50
43.88,-179.22,0.50
43.88,-179.61,0.50
43.88,-180.00,0.50

81.02,89.00,0.50
81.01,89.02,0.50
81.00,89.02,0.50
81.00,89.02,0.50
80.98,89.01,0.50
80.97,89.00,0.50
80.97,89.00,0.50
80.98,88.99,0.50
81.00,88.98,0.50
81.00,88.98,0.50
81.01,88.98,0.50
81.02,89.00,0.50

79.01,-145.00,0.50
79.01,-144.55,0.50
79.01,-144.14,0.50
79.01,-144.00,0.50
79.00,-143.99,0.50
78.80,-143.81,0.50
78.42,-143.55,0.50
78.10,-143.26,0.50
78.02,-143.00,0.50
78.02,-142.88,0.50
78.02,-142.46,0.50
78.02,-142.03,0.50
78.02,-142.00,0.50
78.02,-141.61,0.50
78.02,-141.19,0.50
78.02,-141.00,0.50
78.02,-140.77,0.50
78.02,-140.35,0.50
78.01,-140.00,0.50
78.00,-139.98,0.50
77.97,-139.94,0.50
77.63,-139.65,0.50
77.24,-139.39,0.50
77.03,-139.07,0.50
77.02,-139.00,0.50
77.02,-138.65,0.50
77.02,-138.22,0.50
77.02,-138.00,0.50
77.02,-137.80,0.50
77.02,-137.38,0.50
77.02,-137.00,0.50
77.02,-136.96,0.50
77.02,-136.54,0.50
77.02,-136.12,0.50
77.01,-136.00,0.50
77.00,-135.98,0.50
76.79,-135.78,0.50
76.40,-135.53,0.50
76.09,-135.24,0.50
76.01,-135.00,0.50
76.01,-134.85,0.50
76.01,-134.43,0.50
76.01,-134.00,0.50
76.01,-134.00,0.50
76.02,-133.58,0.50
76.03,-133.16,0.50
76.03,-133.00,0.50
76.02,-132.74,0.50
76.02,-132.32,0.50
76.01,-132.00,0.50
76.01,-131.90,0.50
76.01,-131.48,0.50
76.01,-131.05,0.50
76.01,-131.00,0.50
76.00,-130.98,0.50
75.80,-130.69,0.50
75.51,-130.39,0.50
75.18,-130.13,0.50
75.02,-130.00,0.50
75.00,-129.99,0.50
74.99,-130.00,0.50
74.99,-130.20,0.50
74.99,-130.62,0.50
74.99,-131.00,0.50
74.99,-131.04,0.50
74.99,-131.46,0.50
74.99,-131.88,0.50
74.99,-132.00,0.50
74.99,-132.31,0.50
75.00,-132.73,0.50
75.00,-133.00,0.50
75.00,-133.15,0.50
75.00,-133.57,0.50
75.00,-133.99,0.50
75.00,-134.00,0.50
75.00,-134.29,0.50
75.01,-134.41,0.50
75.12,-134.82,0.50
75.20,-135.00,0.50
75.32,-135.20,0.50
75.66,-135.50,0.50
75.95,-135.81,0.50
75.99,-136.00,0.50
75.99,-136.22,0.50
75.99,-136.64,0.50
75.99,-137.00,0.50
75.99,-137.06,0.50
75.99,-137.48,0.50
75.99,-137.90,0.50
75.99,-138.00,0.50
75.99,-138.33,0.50
75.99,-138.75,0.50
75.99,-139.00,0.50
75.99,-139.17,0.50
75.98,-139.59,0.50
75.98,-140.00,0.50
75.98,-140.01,0.50
75.98,-140.43,0.50
75.98,-140.86,0.50
75.98,-141.00,0.50
75.98,-141.28,0.50
75.98,-141.70,0.50
75.98,-142.00,0.50
75.98,-142.12,0.50
75.98,-142.54,0.50
75.98,-142.96,0.50
75.98,-143.00,0.50
75.98,-143.39,0.50
75.98,-143.81,0.50
75.98,-144.00,0.50
75.98,-144.23,0.50
75.98,-144.65,0.50
75.98,-145.00,0.50
75.97,-145.07,0.50
75.75,-145.41,0.50
75.39,-145.68,0.50
75.03,-145.94,0.50
75.00,-145.98,0.50
74.98,-146.00,0.50
74.73,-146.24,0.50
74.43,-146.53,0.50
74.12,-146.82,0.50
74.00,-146.93,0.50
73.77,-146.96,0.50
73.32,-146.93,0.50
73.00,-146.96,0.50
72.96,-147.00,0.50
72.94,-147.04,0.50
72.86,-147.46,0.50
72.82,-147.89,0.50
72.77,-148.00,0.50
72.59,-148.21,0.50
72.25,-148.48,0.50
72.00,-148.77,0.50
71.98,-148.81,0.50
71.93,-149.00,0.50
71.92,-149.23,0.50
71.90,-149.65,0.50
71.89,-150.00,0.50
71.89,-150.07,0.50
71.89,-150.49,0.50
71.89,-150.91,0.50
71.89,-151.00,0.50
71.89,-151.33,0.50
71.89,-151.75,0.50
71.89,-152.00,0.50
71.89,-152.18,0.50
71.89,-152.60,0.50
71.89,-153.00,0.50
71.89,-153.02,0.50
71.89,-153.44,0.50
71.89,-153.86,0.50
71.89,-154.00,0.50
71.89,-154.28,0.50
71.92,-154.70,0.50
71.94,-155.00,0.50
71.99,-155.12,0.50
72.00,-155.13,0.50
72.27,-155.43,0.50
72.60,-155.71,0.50
72.87,-156.00,0.50
72.87,-156.01,0.50
72.87,-156.43,0.50
72.87,-156.87,0.50
72.87,-157.00,0.50
72.70,-157.21,0.50
72.37,-157.49,0.50
72.06,-157.78,0.50
72.00,-157.87,0.50
71.93,-158.00,0.50
71.91,-158.16,0.50
71.87,-158.58,0.50
71.85,-159.00,0.50
71.85,-159.00,0.50
71.85,-159.43,0.50
71.85,-159.85,0.50
71.85,-160.00,0.50
71.85,-160.27,0.50
71.85,-160.69,0.50
71.85,-161.00,0.50
71.93,-161.11,0.50
72.00,-161.11,0.50
72.11,-161.00,0.50
72.24,-160.86,0.50
72.54,-160.56,0.50
72.83,-160.26,0.50
73.00,-160.09,0.50
73.09,-160.00,0.50
73.10,-159.94,0.50
73.10,-159.52,0.50
