[Latitude],[Longitude],[Value]
42.95,180.00,0.50
42.91,179.59,0.50
42.89,179.19,0.50
42.88,179.00,0.50
42.88,178.78,0.50
42.88,178.37,0.50
42.88,178.00,0.50
42.88,177.96,0.50
42.88,177.55,0.50
42.88,177.14,0.50
42.88,177.00,0.50
42.85,176.74,0.50
42.74,176.34,0.50
42.68,176.00,0.50
42.68,175.94,0.50
42.70,175.51,0.50
42.85,175.12,0.50
42.94,175.00,0.50
43.00,174.94,0.50
43.12,174.82,0.50
43.41,174.53,0.50
43.70,174.24,0.50
43.94,174.00,0.50
43.99,173.95,0.50
44.00,173.94,0.50
44.28,173.67,0.50
44.57,173.38,0.50
44.86,173.09,0.50
44.94,173.00,0.50
45.00,172.89,0.50
45.09,172.76,0.50
45.40,172.48,0.50
45.71,172.21,0.50
45.88,172.00,0.50
45.89,171.88,0.50
45.89,171.46,0.50
45.89,171.04,0.50
45.89,171.00,0.50
45.66,170.74,0.50
45.34,170.47,0.50
45.05,170.17,0.50
45.00,170.10,0.50
44.95,170.00,0.50
44.90,169.80,0.50
44.89,169.39,0.50
44.89,169.00,0.50
44.89,168.98,0.50
45.00,168.62,0.50
45.03,168.64,0.50
45.31,168.94,0.50
45.36,169.00,0.50
45.60,169.24,0.50
45.89,169.53,0.50
46.00,169.64,0.50
46.22,169.76,0.50
46.66,169.76,0.50
47.00,169.76,0.50
47.05,169.74,0.50
47.34,169.47,0.50
47.63,169.16,0.50
47.82,169.00,0.50
47.97,168.93,0.50
48.00,168.92,0.50
48.37,168.92,0.50
48.78,168.92,0.50
49.00,168.95,0.50
49.05,169.00,0.50
49.09,169.12,0.50
49.05,169.56,0.50
49.08,169.95,0.50
49.11,170.00,0.50
49.36,170.25,0.50
49.65,170.53,0.50
49.94,170.82,0.50
50.00,170.89,0.50
50.11,171.00,0.50
50.22,171.11,0.50
50.51,171.40,0.50
50.80,171.69,0.50
51.00,171.89,0.50
51.10,171.89,0.50
51.52,171.89,0.50
51.94,171.80,0.50
52.00,171.76,0.50
52.26,171.54,0.50
52.54,171.23,0.50
52.82,171.00,0.50
52.85,170.98,0.50
53.00,170.91,0.50
53.20,170.76,0.50
53.50,170.48,0.50
53.77,170.17,0.50
53.90,170.00,0.50
53.97,169.82,0.50
54.00,169.77,0.50
54.23,169.51,0.50
54.54,169.23,0.50
54.70,169.00,0.50
54.74,168.88,0.50
54.81,168.48,0.50
54.86,168.07,0.50
54.88,168.00,0.50
55.00,167.70,0.50
55.01,167.69,0.50
55.30,167.40,0.50
55.59,167.12,0.50
55.71,167.00,0.50
55.88,166.83,0.50
56.00,166.71,0.50
56.17,166.54,0.50
56.46,166.26,0.50
56.72,166.00,0.50
56.75,165.97,0.50
57.00,165.67,0.50
57.01,165.67,0.50
57.32,165.95,0.50
57.35,166.00,0.50
57.35,166.36,0.50
57.25,166.76,0.50
57.13,167.00,0.50
57.05,167.14,0.50
57.00,167.22,0.50
56.79,167.44,0.50
56.48,167.70,0.50
56.24,168.00,0.50
56.22,168.03,0.50
56.12,168.44,0.50
56.12,168.85,0.50
56.12,169.00,0.50
56.16,169.25,0.50
56.26,169.65,0.50
56.32,170.00,0.50
56.33,170.05,0.50
56.36,170.46,0.50
56.37,170.87,0.50
56.37,171.00,0.50
56.36,171.27,0.50
56.35,171.68,0.50
56.34,172.00,0.50
56.34,172.09,0.50
56.34,172.50,0.50
56.31,172.91,0.50
56.29,173.00,0.50
56.00,173.09,0.50
55.99,173.09,0.50
55.58,173.10,0.50
55.17,173.11,0.50
55.00,173.11,0.50
54.76,173.11,0.50
54.36,173.11,0.50
54.00,173.11,0.50
53.95,173.11,0.50
53.54,173.10,0.50
53.13,173.07,0.50
53.00,173.05,0.50
52.90,173.00,0.50
52.78,172.90,0.50
52.49,172.53,0.50
52.21,172.19,0.50
52.00,172.10,0.50
51.92,172.12,0.50
51.63,172.37,0.50
51.34,172.76,0.50
51.11,173.00,0.50
51.04,173.03,0.50
51.00,173.06,0.50
50.72,173.28,0.50
50.42,173.56,0.50
50.15,173.87,0.50
50.06,174.00,0.50
50.00,174.11,0.50
49.92,174.21,0.50
49.57,174.47,0.50
49.22,174.74,0.50
49.12,175.00,0.50
49.12,175.10,0.50
49.12,175.51,0.50
49.12,175.92,0.50
49.12,176.00,0.50
49.12,176.32,0.50
49.12,176.73,0.50
49.12,177.00,0.50
49.11,177.14,0.50
49.11,177.55,0.50
49.11,177.96,0.50
49.11,178.00,0.50
49.11,178.37,0.50
49.11,178.77,0.50
49.11,179.00,0.50
49.11,179.18,0.50
49.11,179.59,0.50
49.11,180.00,0.50

59.95,180.00,0.50
60.00,179.90,0.50
60.13,179.74,0.50
60.37,179.52,0.50
60.63,179.31,0.50
60.85,179.08,0.50
60.90,179.00,0.50
60.90,178.79,0.50
60.85,178.46,0.50
60.82,178.12,0.50
60.82,178.00,0.50
60.92,177.83,0.50
61.00,177.76,0.50
61.20,177.76,0.50
61.56,177.76,0.50
61.89,177.76,0.50
62.00,177.83,0.50
62.04,178.00,0.50
62.04,178.00,0.50
62.00,178.18,0.50
61.93,178.31,0.50
61.65,178.57,0.50
61.38,178.80,0.50
61.30,179.00,0.50
61.31,179.02,0.50
61.50,179.25,0.50
61.79,179.47,0.50
62.00,179.69,0.50
62.01,179.71,0.50
62.15,180.00,0.50

62.15,-180.00,0.50
62.18,-179.62,0.50
62.21,-179.25,0.50
62.24,-179.00,0.50
62.25,-178.87,0.50
62.30,-178.49,0.50
62.34,-178.12,0.50
62.35,-178.00,0.50
62.33,-177.75,0.50
62.19,-177.38,0.50
62.11,-177.01,0.50
62.11,-177.00,0.50
62.11,-176.64,0.50
62.11,-176.26,0.50
62.11,-176.00,0.50
62.11,-175.88,0.50
62.11,-175.50,0.50
62.11,-175.12,0.50
62.11,-175.00,0.50
62.10,-174.74,0.50
62.09,-174.37,0.50
62.05,-174.00,0.50
62.05,-173.99,0.50
62.00,-173.90,0.50
61.81,-173.69,0.50
61.53,-173.42,0.50
61.26,-173.16,0.50
61.11,-173.00,0.50
61.02,-172.87,0.50
61.00,-172.85,0.50
60.88,-173.00,0.50
60.82,-173.14,0.50
60.76,-173.51,0.50
60.76,-173.89,0.50
60.76,-174.00,0.50
60.77,-174.27,0.50
60.81,-174.64,0.50
60.88,-175.00,0.50
60.88,-175.02,0.50
61.00,-175.26,0.50
61.06,-175.35,0.50
61.34,-175.61,0.50
61.63,-175.86,0.50
61.74,-176.00,0.50
61.74,-176.18,0.50
61.74,-176.60,0.50
61.74,-176.97,0.50
61.73,-177.00,0.50
61.50,-177.24,0.50
61.24,-177.51,0.50
61.00,-177.75,0.50
60.97,-177.78,0.50
60.75,-178.00,0.50
60.70,-178.05,0.50
60.43,-178.31,0.50
60.16,-178.58,0.50
60.00,-178.73,0.50
59.87,-178.73,0.50
59.51,-178.70,0.50
59.13,-178.45,0.50
59.00,-178.35,0.50
58.83,-178.20,0.50
58.60,-178.00,0.50
58.54,-177.97,0.50
58.15,-177.96,0.50
58.00,-177.96,0.50
57.96,-178.00,0.50
58.00,-178.04,0.50
58.08,-178.12,0.50
58.35,-178.39,0.50
58.61,-178.66,0.50
58.88,-178.93,0.50
58.95,-179.00,0.50
59.00,-179.05,0.50
59.15,-179.20,0.50
59.42,-179.46,0.50
59.68,-179.73,0.50
59.95,-180.00,0.50

49.11,-180.00,0.50
49.40,-179.71,0.50
49.69,-179.42,0.50
49.97,-179.13,0.50
50.00,-179.10,0.50
50.10,-179.00,0.50
50.26,-178.80,0.50
50.55,-178.34,0.50
50.84,-178.11,0.50
51.00,-178.11,0.50
51.13,-178.23,0.50
51.42,-178.51,0.50
51.71,-178.80,0.50
51.90,-179.00,0.50
52.00,-179.09,0.50
52.00,-179.10,0.50
52.10,-179.00,0.50
52.10,-178.74,0.50
52.10,-178.33,0.50
52.10,-178.00,0.50
52.10,-177.92,0.50
52.09,-177.51,0.50
52.06,-177.11,0.50
52.05,-177.00,0.50
52.00,-176.90,0.50
51.84,-176.89,0.50
51.39,-176.90,0.50
51.00,-176.89,0.50
51.00,-176.89,0.50
50.71,-176.60,0.50
50.43,-176.31,0.50
50.14,-176.02,0.50
50.12,-176.00,0.50
50.00,-175.88,0.50
49.85,-175.74,0.50
49.55,-175.49,0.50
49.26,-175.20,0.50
49.12,-175.00,0.50
49.12,-174.81,0.50
49.12,-174.41,0.50
