-61.39,-86.00,486
-61.82,-85.00,486
-62.30,-84.00,486
-62.82,-83.00,486
-63.42,-82.00,486
-64.00,-81.05,486
-64.73,-80.00,486
-65.00,-79.54,486
-65.39,-79.00,486
-65.96,-78.00,486
-66.45,-77.00,486
-66.75,-76.00,486
-66.99,-75.00,486
-67.13,-74.00,486
-67.22,-73.00,486
-67.24,-72.00,486
-67.27,-71.00,486
-67.13,-70.00,486
-67.11,-69.00,486
-66.85,-68.00,486
-66.79,-67.00,486
-66.81,-66.00,486
-66.57,-65.00,486
-67.00,-64.29,486
-66.62,-63.00,486
-66.69,-62.00,486
-66.43,-61.00,486
-66.38,-60.00,486
-66.29,-59.00,486
-66.19,-58.00,486
-66.10,-57.00,486
-66.04,-56.00,486
-66.02,-55.00,486
-66.01,-54.00,486
-65.99,-53.00,486
-65.97,-52.00,486
-66.01,-51.00,486
-66.10,-50.00,486
-66.25,-49.00,486
-66.43,-48.00,486
-66.59,-47.00,486
-66.72,-46.00,486
-66.83,-45.00,486
-66.93,-44.00,486
-67.04,-43.00,486
-67.22,-42.00,486
-67.51,-41.00,486
-67.84,-40.00,486
-68.26,-39.00,486
-68.73,-38.00,486
-69.00,-37.45,486
-69.72,-36.00,486
-70.00,-35.45,486
-70.72,-34.00,486
-71.26,-33.00,486
-71.85,-32.00,486
-72.58,-31.00,486
-73.00,-30.44,486
-73.51,-30.00,486
-74.00,-29.54,486
-75.00,-29.24,486
-76.00,-29.10,486

-76.00,-162.21,492
-75.87,-164.00,492
-75.71,-166.00,492
-75.52,-168.00,492
-75.31,-170.00,492
-75.06,-172.00,492
-74.75,-174.00,492
-74.38,-176.00,492
-74.16,-177.00,492
-73.91,-178.00,492
-73.59,-179.00,492
-73.24,180.00,492
-72.84,179.00,492
-72.36,178.00,492
-72.00,177.30,492
-71.18,176.00,492
-70.37,175.00,492
-70.00,174.63,492
-69.25,174.00,492
-68.00,173.45,492
-67.00,173.19,492
-66.66,173.00,492
-66.00,172.64,492
-65.25,172.00,492
-64.20,171.00,492
-63.15,170.00,492
-62.30,169.00,492
-62.00,168.55,492
-61.66,168.00,492
-61.18,167.00,492
-61.00,166.33,492
-60.87,165.00,492
-60.97,164.00,492
-61.16,163.00,492
-61.36,162.00,492
-61.55,161.00,492
-61.77,160.00,492
-62.00,159.04,492
-62.21,158.00,492
-62.39,157.00,492
-62.55,156.00,492
-62.71,155.00,492
-62.88,154.00,492
-63.00,153.24,492
-63.21,152.00,492
-63.38,151.00,492
-63.53,150.00,492
-63.68,149.00,492
-63.82,148.00,492
-63.96,147.00,492
-64.09,146.00,492
-64.22,145.00,492
-64.34,144.00,492
-64.46,143.00,492
-64.58,142.00,492
-64.68,141.00,492
-64.78,140.00,492
-64.88,139.00,492
-64.99,138.00,492
-65.08,137.00,492
-65.18,136.00,492
-65.26,135.00,492
-65.30,134.00,492
-65.32,133.00,492
-65.28,132.00,492
-65.19,131.00,492
-65.00,130.11,492
-64.68,129.00,492
-64.26,128.00,492
-63.72,127.00,492
-63.08,126.00,492
-62.57,125.00,492
-62.01,124.00,492
-61.68,123.00,492
-61.32,122.00,492
-61.00,121.18,492
-60.70,120.00,492
-60.47,119.00,492
-60.24,118.00,492
-60.04,117.00,492
-59.91,116.00,492
-59.75,115.00,492
-59.55,114.00,492
-59.27,113.00,492
-59.00,112.22,492
-58.59,111.00,492
-58.16,110.00,492
-57.82,109.00,492
-57.59,108.00,492
