[Latitude],[Longitude],[Value]
-61.08,180.00,0.50
-61.08,179.65,0.50
-61.08,179.29,0.50
-61.06,179.00,0.50
-61.06,178.94,0.50
-61.00,178.73,0.50
-60.94,178.61,0.50
-60.67,178.37,0.50
-60.40,178.13,0.50
-60.32,178.00,0.50
-60.26,177.82,0.50
-60.23,177.46,0.50
-60.18,177.11,0.50
-60.14,177.00,0.50
-60.03,176.79,0.50
-60.00,176.75,0.50
-59.80,176.52,0.50
-59.55,176.27,0.50
-59.29,176.04,0.50
-59.25,176.00,0.50
-59.00,175.90,0.50
-58.98,175.92,0.50
-58.95,176.00,0.50
-58.76,176.19,0.50
-58.51,176.44,0.50
-58.26,176.69,0.50
-58.01,176.94,0.50
-58.00,176.95,0.50
-57.95,177.00,0.50
-57.90,177.24,0.50
-57.90,177.61,0.50
-57.90,177.98,0.50
-57.90,178.00,0.50
-58.00,178.10,0.50
-58.19,178.10,0.50
-58.57,178.08,0.50
-58.92,178.08,0.50
-59.00,178.08,0.50
-59.18,178.24,0.50
-59.43,178.49,0.50
-59.68,178.74,0.50
-59.93,178.99,0.50
-59.94,179.00,0.50
-60.00,179.06,0.50
-60.18,179.24,0.50
-60.43,179.49,0.50
-60.67,179.75,0.50
-60.92,180.00,0.50

43.63,180.00,0.50
43.30,179.77,0.50
43.05,179.49,0.50
43.00,179.37,0.50
42.94,179.14,0.50
42.91,179.00,0.50
42.88,178.76,0.50
42.83,178.39,0.50
42.77,178.02,0.50
42.77,178.00,0.50
42.72,177.64,0.50
42.68,177.27,0.50
42.67,177.00,0.50
42.73,176.91,0.50
43.00,176.89,0.50
43.10,176.99,0.50
43.11,177.00,0.50
43.37,177.25,0.50
43.63,177.53,0.50
43.90,177.79,0.50
44.00,177.89,0.50
44.20,177.89,0.50
44.61,177.89,0.50
44.97,177.69,0.50
45.00,177.67,0.50
45.24,177.43,0.50
45.50,177.16,0.50
45.65,177.00,0.50
45.77,176.88,0.50
46.00,176.64,0.50
46.03,176.61,0.50
46.29,176.34,0.50
46.56,176.07,0.50
46.62,176.00,0.50
46.60,175.80,0.50
46.21,175.53,0.50
46.00,175.32,0.50
45.96,175.22,0.50
45.89,175.00,0.50
45.84,174.85,0.50
45.71,174.48,0.50
45.67,174.11,0.50
45.67,174.00,0.50
45.90,173.89,0.50
46.00,173.84,0.50
46.20,173.65,0.50
46.46,173.39,0.50
46.73,173.12,0.50
46.86,173.00,0.50
47.00,172.88,0.50
47.02,172.87,0.50
47.37,172.76,0.50
47.77,172.73,0.50
48.00,172.65,0.50
48.10,172.58,0.50
48.36,172.30,0.50
48.62,172.03,0.50
48.66,172.00,0.50
48.96,171.85,0.50
49.00,171.82,0.50
49.24,171.60,0.50
49.49,171.33,0.50
49.76,171.06,0.50
49.83,171.00,0.50
50.00,170.89,0.50
50.07,170.90,0.50
50.17,171.00,0.50
50.29,171.25,0.50
50.28,171.65,0.50
50.37,171.99,0.50
50.38,172.00,0.50
50.64,172.26,0.50
50.90,172.53,0.50
51.00,172.64,0.50
51.16,172.81,0.50
51.35,173.00,0.50
51.42,173.08,0.50
51.69,173.35,0.50
51.95,173.62,0.50
52.00,173.66,0.50
52.22,173.89,0.50
52.32,174.00,0.50
52.36,174.19,0.50
52.35,174.60,0.50
52.36,174.98,0.50
52.36,175.00,0.50
52.61,175.26,0.50
52.91,175.51,0.50
53.00,175.67,0.50
53.05,175.85,0.50
53.07,176.00,0.50
53.10,176.23,0.50
53.13,176.60,0.50
53.14,176.98,0.50
53.14,177.00,0.50
53.13,177.36,0.50
53.12,177.73,0.50
53.12,178.00,0.50
53.12,178.11,0.50
53.12,178.49,0.50
53.12,178.87,0.50
53.12,179.00,0.50
53.12,179.24,0.50
53.12,179.62,0.50
53.12,180.00,0.50

46.82,180.00,0.50
46.00,179.23,0.50
45.23,180.00,0.50

53.12,-180.00,0.50
53.12,-179.58,0.50
53.12,-179.15,0.50
53.12,-179.00,0.50
53.12,-178.73,0.50
53.13,-178.31,0.50
53.13,-178.00,0.50
53.13,-177.89,0.50
53.13,-177.46,0.50
53.13,-177.04,0.50
53.13,-177.00,0.50
53.13,-176.62,0.50
53.12,-176.20,0.50
53.12,-176.00,0.50
53.12,-175.77,0.50
53.12,-175.35,0.50
53.12,-175.00,0.50
53.12,-174.93,0.50
53.12,-174.50,0.50
53.12,-174.08,0.50
53.12,-174.00,0.50
53.12,-173.66,0.50
53.12,-173.24,0.50
53.12,-173.00,0.50
53.12,-172.81,0.50
53.12,-172.39,0.50
53.12,-172.00,0.50
53.12,-171.97,0.50
53.12,-171.55,0.50
53.12,-171.12,0.50
53.12,-171.00,0.50
53.11,-170.70,0.50
53.11,-170.28,0.50
53.11,-170.00,0.50
53.11,-169.85,0.50
53.11,-169.43,0.50
53.11,-169.01,0.50
53.11,-169.00,0.50
53.11,-168.59,0.50
53.11,-168.16,0.50
53.11,-168.00,0.50
53.11,-167.74,0.50
53.12,-167.32,0.50
53.12,-167.00,0.50
53.12,-166.90,0.50
53.16,-166.47,0.50
53.20,-166.05,0.50
53.20,-166.00,0.50
53.21,-165.63,0.50
53.21,-165.21,0.50
53.22,-165.00,0.50
53.23,-164.79,0.50
53.27,-164.36,0.50
53.29,-164.00,0.50
53.29,-163.94,0.50
53.27,-163.52,0.50
53.24,-163.10,0.50
53.24,-163.00,0.50
53.26,-162.68,0.50
53.29,-162.25,0.50
53.31,-162.00,0.50
53.31,-161.83,0.50
53.31,-161.41,0.50
53.30,-161.00,0.50
53.30,-160.99,0.50
53.23,-160.57,0.50
53.14,-160.16,0.50
53.12,-160.00,0.50
53.12,-159.73,0.50
53.11,-159.31,0.50
53.11,-159.00,0.50
53.11,-158.89,0.50
53.12,-158.47,0.50
53.13,-158.04,0.50
53.13,-158.00,0.50
53.00,-157.67,0.50
52.98,-157.67,0.50
52.65,-157.95,0.50
52.61,-158.00,0.50
52.36,-158.27,0.50
52.07,-158.58,0.50
52.00,-158.64,0.50
51.76,-158.87,0.50
51.62,-159.00,0.50
51.46,-159.20,0.50
51.17,-159.57,0.50
51.00,-159.64,0.50
50.88,-159.58,0.50
50.58,-159.25,0.50
50.39,-159.00,0.50
50.30,-158.90,0.50
50.02,-158.58,0.50
50.00,-158.56,0.50
49.73,-158.27,0.50
49.47,-158.00,0.50
49.43,-157.97,0.50
49.01,-157.90,0.50
49.00,-157.90,0.50
