[Latitude],[Longitude],[Value]
43.88,180.00,0.50
43.58,179.74,0.50
43.31,179.46,0.50
43.04,179.16,0.50
43.00,179.12,0.50
42.92,179.00,0.50
42.88,178.81,0.50
42.88,178.41,0.50
42.88,178.02,0.50
42.88,178.00,0.50
42.88,177.63,0.50
42.90,177.23,0.50
42.95,177.00,0.50
43.00,176.95,0.50
43.08,176.98,0.50
43.10,177.00,0.50
43.36,177.34,0.50
43.64,177.77,0.50
43.92,177.89,0.50
44.00,177.89,0.50
44.20,177.70,0.50
44.49,177.42,0.50
44.77,177.14,0.50
44.91,177.00,0.50
45.00,176.91,0.50
45.05,176.86,0.50
45.33,176.58,0.50
45.60,176.30,0.50
45.88,176.01,0.50
45.89,176.00,0.50
45.89,175.64,0.50
45.89,175.20,0.50
45.88,175.00,0.50
45.77,174.88,0.50
45.49,174.60,0.50
45.21,174.32,0.50
45.00,174.11,0.50
44.92,174.05,0.50
44.89,174.00,0.50
44.89,173.67,0.50
44.89,173.27,0.50
44.89,173.00,0.50
44.89,172.88,0.50
44.89,172.48,0.50
44.88,172.09,0.50
44.88,172.00,0.50
44.88,171.69,0.50
44.88,171.30,0.50
44.88,171.00,0.50
44.88,170.90,0.50
44.88,170.51,0.50
44.88,170.11,0.50
44.88,170.00,0.50
44.79,169.76,0.50
44.47,169.50,0.50
44.12,169.25,0.50
44.00,169.12,0.50
43.94,169.00,0.50
43.93,168.91,0.50
43.90,168.52,0.50
43.88,168.12,0.50
43.88,168.00,0.50
43.88,167.73,0.50
43.88,167.33,0.50
43.88,167.00,0.50
43.93,166.94,0.50
44.00,166.94,0.50
44.06,167.00,0.50
44.23,167.17,0.50
44.51,167.45,0.50
44.79,167.73,0.50
45.00,167.94,0.50
45.06,168.00,0.50
45.06,168.01,0.50
45.34,168.28,0.50
45.62,168.56,0.50
45.90,168.84,0.50
46.00,168.94,0.50
46.06,169.00,0.50
46.18,169.12,0.50
46.46,169.40,0.50
46.74,169.68,0.50
47.00,169.94,0.50
47.02,169.96,0.50
47.12,170.00,0.50
47.34,170.18,0.50
47.61,170.49,0.50
47.88,170.78,0.50
48.00,170.88,0.50
48.21,170.88,0.50
48.64,170.74,0.50
49.00,170.74,0.50
49.01,170.75,0.50
49.08,171.00,0.50
49.17,171.10,0.50
49.43,171.39,0.50
49.71,171.67,0.50
50.00,171.92,0.50
50.01,171.93,0.50
50.11,172.00,0.50
50.31,172.18,0.50
50.58,172.48,0.50
50.85,172.77,0.50
51.00,172.89,0.50
51.18,172.92,0.50
51.59,172.90,0.50
51.99,172.91,0.50
52.00,172.92,0.50
52.08,173.00,0.50
52.10,173.27,0.50
52.11,173.66,0.50
52.11,174.00,0.50
52.11,174.06,0.50
52.11,174.45,0.50
52.12,174.85,0.50
52.12,175.00,0.50
52.12,175.24,0.50
52.12,175.64,0.50
52.12,176.00,0.50
52.12,176.03,0.50
52.31,176.34,0.50
52.66,176.59,0.50
52.98,176.86,0.50
53.00,176.89,0.50
53.06,177.00,0.50
53.08,177.24,0.50
53.11,177.63,0.50
53.12,178.00,0.50
53.12,178.02,0.50
53.12,178.42,0.50
53.12,178.81,0.50
53.12,179.00,0.50
53.12,179.21,0.50
53.12,179.60,0.50
53.12,180.00,0.50

53.12,-180.00,0.50
53.43,-179.74,0.50
53.72,-179.46,0.50
53.97,-179.14,0.50
54.00,-179.10,0.50
54.05,-179.00,0.50
54.08,-178.76,0.50
54.11,-178.36,0.50
54.11,-178.00,0.50
54.11,-177.96,0.50
54.12,-177.55,0.50
54.12,-177.15,0.50
54.12,-177.00,0.50
54.12,-176.75,0.50
54.12,-176.35,0.50
54.12,-176.00,0.50
54.12,-175.94,0.50
54.33,-175.63,0.50
54.70,-175.39,0.50
55.00,-175.11,0.50
55.01,-175.10,0.50
55.05,-175.00,0.50
55.08,-174.71,0.50
55.10,-174.31,0.50
55.11,-174.00,0.50
55.12,-173.90,0.50
55.11,-173.50,0.50
55.11,-173.10,0.50
55.12,-173.00,0.50
55.24,-172.74,0.50
55.56,-172.48,0.50
55.91,-172.22,0.50
56.00,-172.10,0.50
56.05,-172.00,0.50
56.07,-171.86,0.50
56.10,-171.46,0.50
56.11,-171.06,0.50
56.11,-171.00,0.50
56.11,-170.65,0.50
56.11,-170.25,0.50
56.11,-170.00,0.50
56.11,-169.85,0.50
56.11,-169.45,0.50
56.11,-169.04,0.50
56.11,-169.00,0.50
56.10,-168.64,0.50
56.10,-168.24,0.50
56.10,-168.00,0.50
56.10,-167.83,0.50
56.10,-167.43,0.50
56.10,-167.03,0.50
56.10,-167.00,0.50
56.24,-166.69,0.50
56.59,-166.44,0.50
56.94,-166.17,0.50
57.00,-166.09,0.50
57.04,-166.00,0.50
57.07,-165.80,0.50
57.09,-165.40,0.50
57.10,-165.00,0.50
57.10,-164.99,0.50
57.11,-164.59,0.50
57.11,-164.19,0.50
57.11,-164.00,0.50
57.11,-163.79,0.50
57.11,-163.38,0.50
57.11,-163.00,0.50
57.11,-162.98,0.50
57.11,-162.58,0.50
57.11,-162.17,0.50
57.11,-162.00,0.50
57.13,-161.77,0.50
57.16,-161.37,0.50
57.16,-161.00,0.50
57.15,-160.97,0.50
57.00,-160.68,0.50
56.97,-160.69,0.50
56.85,-161.00,0.50
56.79,-161.09,0.50
56.52,-161.36,0.50
56.20,-161.64,0.50
56.00,-161.87,0.50
55.94,-161.97,0.50
55.93,-162.00,0.50
55.91,-162.37,0.50
55.90,-162.77,0.50
55.90,-163.00,0.50
55.89,-163.17,0.50
55.87,-163.57,0.50
55.80,-163.97,0.50
55.80,-164.00,0.50
55.60,-164.31,0.50
55.26,-164.56,0.50
55.00,-164.80,0.50
54.97,-164.84,0.50
54.87,-165.00,0.50
54.80,-165.21,0.50
54.74,-165.61,0.50
54.64,-166.00,0.50
54.64,-166.00,0.50
54.37,-166.29,0.50
54.07,-166.57,0.50
54.00,-166.67,0.50
53.87,-166.92,0.50
53.84,-167.00,0.50
53.80,-167.33,0.50
53.79,-167.75,0.50
53.67,-168.00,0.50
53.59,-168.08,0.50
53.31,-168.37,0.50
53.03,-168.65,0.50
53.00,-168.68,0.50
52.74,-168.94,0.50
52.67,-169.00,0.50
52.45,-169.22,0.50
52.17,-169.50,0.50
52.00,-169.67,0.50
51.88,-169.67,0.50
51.58,-169.39,0.50
51.27,-169.01,0.50
51.25,-169.00,0.50
