[Latitude],[Longitude],[Value]
-56.05,180.00,0.50
-56.00,179.82,0.50
-55.72,180.00,0.50

43.88,180.00,0.50
43.56,179.74,0.50
43.28,179.46,0.50
43.02,179.14,0.50
43.00,179.12,0.50
42.94,179.00,0.50
42.91,178.76,0.50
42.89,178.36,0.50
42.88,178.00,0.50
42.88,177.95,0.50
42.88,177.55,0.50
42.88,177.14,0.50
42.88,177.00,0.50
42.88,176.74,0.50
42.89,176.33,0.50
42.89,176.00,0.50
42.89,175.93,0.50
42.90,175.52,0.50
42.93,175.12,0.50
42.94,175.00,0.50
43.00,174.88,0.50
43.09,174.76,0.50
43.40,174.49,0.50
43.72,174.23,0.50
43.89,174.00,0.50
43.92,173.89,0.50
43.93,173.48,0.50
43.93,173.07,0.50
43.95,173.00,0.50
44.00,172.89,0.50
44.14,172.73,0.50
44.51,172.48,0.50
44.82,172.21,0.50
44.89,172.00,0.50
44.89,171.84,0.50
44.89,171.43,0.50
44.89,171.03,0.50
44.89,171.00,0.50
44.89,170.62,0.50
44.88,170.22,0.50
44.88,170.00,0.50
44.84,169.83,0.50
44.56,169.55,0.50
44.18,169.31,0.50
44.00,169.12,0.50
43.94,169.00,0.50
43.94,168.98,0.50
43.90,168.58,0.50
43.88,168.17,0.50
43.88,168.00,0.50
43.88,167.77,0.50
43.89,167.36,0.50
43.92,167.00,0.50
43.92,166.96,0.50
44.00,166.85,0.50
44.25,166.85,0.50
44.71,166.85,0.50
45.00,166.89,0.50
45.04,166.95,0.50
45.05,167.00,0.50
45.11,167.36,0.50
45.16,167.77,0.50
45.28,168.00,0.50
45.37,168.11,0.50
45.65,168.40,0.50
45.95,168.67,0.50
46.00,168.73,0.50
46.24,168.95,0.50
46.29,169.00,0.50
46.52,169.24,0.50
46.79,169.53,0.50
47.00,169.70,0.50
47.13,169.78,0.50
47.53,169.87,0.50
47.94,169.88,0.50
48.00,169.89,0.50
48.34,169.90,0.50
48.75,169.90,0.50
49.00,169.91,0.50
49.15,169.94,0.50
49.29,170.00,0.50
49.29,170.22,0.50
49.23,170.67,0.50
49.23,171.00,0.50
49.27,171.04,0.50
49.55,171.33,0.50
49.84,171.62,0.50
50.00,171.78,0.50
50.13,171.90,0.50
50.22,172.00,0.50
50.41,172.24,0.50
50.70,172.65,0.50
50.98,172.78,0.50
51.00,172.78,0.50
51.27,172.56,0.50
51.56,172.25,0.50
51.78,172.00,0.50
51.85,171.94,0.50
52.00,171.78,0.50
52.16,171.78,0.50
52.59,171.78,0.50
52.99,171.88,0.50
53.00,171.88,0.50
53.05,172.00,0.50
53.08,172.27,0.50
53.10,172.67,0.50
53.11,173.00,0.50
53.11,173.07,0.50
53.11,173.48,0.50
53.11,173.88,0.50
53.12,174.00,0.50
53.23,174.25,0.50
53.55,174.51,0.50
53.90,174.77,0.50
54.00,174.89,0.50
54.06,175.00,0.50
54.07,175.12,0.50
54.10,175.53,0.50
54.11,175.93,0.50
54.11,176.00,0.50
54.11,176.34,0.50
54.11,176.74,0.50
54.11,177.00,0.50
54.11,177.15,0.50
54.11,177.55,0.50
54.11,177.95,0.50
54.11,178.00,0.50
54.11,178.36,0.50
54.11,178.76,0.50
54.11,179.00,0.50
54.14,179.15,0.50
54.42,179.44,0.50
54.80,179.69,0.50
55.00,179.89,0.50
55.05,180.00,0.50

61.99,180.00,0.50
62.00,180.00,0.50
62.01,180.00,0.50

62.01,-180.00,0.50
62.04,-179.60,0.50
62.07,-179.20,0.50
62.07,-179.00,0.50
62.08,-178.79,0.50
62.08,-178.39,0.50
62.08,-178.00,0.50
62.08,-177.99,0.50
62.09,-177.58,0.50
62.10,-177.18,0.50
62.10,-177.00,0.50
62.10,-176.78,0.50
62.11,-176.38,0.50
62.11,-176.00,0.50
62.11,-175.97,0.50
62.16,-175.57,0.50
62.28,-175.19,0.50
62.35,-175.00,0.50
62.47,-174.83,0.50
62.79,-174.58,0.50
63.00,-174.34,0.50
63.04,-174.26,0.50
63.11,-174.00,0.50
63.12,-173.87,0.50
63.11,-173.45,0.50
63.12,-173.06,0.50
63.15,-173.00,0.50
63.36,-172.73,0.50
63.67,-172.46,0.50
63.97,-172.19,0.50
64.00,-172.15,0.50
64.10,-172.00,0.50
64.21,-171.87,0.50
64.49,-171.57,0.50
64.78,-171.29,0.50
65.00,-171.09,0.50
65.10,-171.05,0.50
65.30,-171.00,0.50
65.24,-170.86,0.50
65.00,-170.69,0.50
64.85,-170.69,0.50
64.45,-170.71,0.50
64.06,-170.84,0.50
64.00,-170.87,0.50
63.75,-171.00,0.50
63.70,-171.03,0.50
63.41,-171.44,0.50
63.13,-171.73,0.50
63.00,-171.73,0.50
62.84,-171.58,0.50
62.56,-171.29,0.50
62.27,-171.00,0.50
62.27,-171.00,0.50
62.00,-170.75,0.50
61.97,-170.75,0.50
61.71,-171.00,0.50
61.71,-171.05,0.50
61.74,-171.46,0.50
61.90,-171.86,0.50
61.90,-172.00,0.50
61.75,-172.18,0.50
61.44,-172.45,0.50
61.13,-172.72,0.50
61.00,-172.89,0.50
60.94,-173.00,0.50
60.91,-173.05,0.50
60.65,-173.36,0.50
60.37,-173.65,0.50
60.05,-173.91,0.50
60.00,-173.95,0.50
59.89,-174.00,0.50
59.74,-174.16,0.50
59.46,-174.62,0.50
59.17,-174.90,0.50
59.00,-174.90,0.50
58.89,-174.79,0.50
58.60,-174.51,0.50
58.32,-174.22,0.50
58.10,-174.00,0.50
58.04,-173.93,0.50
58.00,-173.90,0.50
57.75,-173.65,0.50
57.47,-173.37,0.50
57.18,-173.08,0.50
57.11,-173.00,0.50
57.11,-172.74,0.50
57.11,-172.31,0.50
57.11,-172.00,0.50
57.13,-171.90,0.50
57.26,-171.51,0.50
57.36,-171.12,0.50
57.37,-171.00,0.50
57.35,-170.72,0.50
57.30,-170.32,0.50
57.27,-170.00,0.50
57.27,-169.92,0.50
57.28,-169.52,0.50
57.28,-169.11,0.50
57.28,-169.00,0.50
57.07,-168.74,0.50
57.00,-168.73,0.50
56.92,-169.00,0.50
56.90,-169.02,0.50
56.64,-169.31,0.50
56.34,-169.59,0.50
56.06,-169.89,0.50
56.00,-169.96,0.50
55.97,-170.00,0.50
55.92,-170.25,0.50
55.96,-170.68,0.50
55.89,-171.00,0.50
55.86,-171.05,0.50
55.58,-171.34,0.50
55.27,-171.61,0.50
55.00,-171.90,0.50
55.00,-171.90,0.50
54.94,-172.00,0.50
54.76,-172.23,0.50
54.48,-172.52,0.50
54.18,-172.79,0.50
54.00,-172.94,0.50
53.86,-173.00,0.50
53.84,-173.01,0.50
53.56,-173.32,0.50
53.27,-173.68,0.50
53.00,-173.85,0.50
52.99,-173.85,0.50
52.70,-173.66,0.50
52.42,-173.29,0.50
52.14,-173.00,0.50
52.13,-172.99,0.50
52.00,-172.94,0.50
51.74,-172.90,0.50
51.32,-172.92,0.50
