[Latitude],[Longitude],[Value]
-76.00,40.97,486
-75.00,40.42,486
-74.42,40.00,486
-74.00,39.76,486
-73.00,39.09,486
-72.00,38.56,486
-71.00,38.43,486
-70.00,38.55,486
-69.00,38.71,486
-68.46,39.00,486
-68.00,39.19,486
-67.08,40.00,486
-66.58,41.00,486
-66.36,42.00,486
-66.27,43.00,486
-66.26,44.00,486
-66.30,45.00,486
-66.37,46.00,486
-66.46,47.00,486
-66.55,48.00,486
-66.64,49.00,486
-66.71,50.00,486
-66.82,51.00,486
-66.86,52.00,486
-66.98,53.00,486
-67.04,54.00,486
-67.00,54.92,486
-67.03,56.00,486
-67.10,57.00,486
-67.12,58.00,486
-67.11,59.00,486
-67.07,60.00,486
-67.01,61.00,486
-66.92,62.00,486
-66.84,63.00,486
-66.75,64.00,486
-66.63,65.00,486
-66.50,66.00,486
-66.34,67.00,486
-66.15,68.00,486
-66.00,68.82,486
-65.79,70.00,486
-65.61,71.00,486
-65.46,72.00,486
-65.33,73.00,486
-65.24,74.00,486
-65.16,75.00,486
-65.09,76.00,486
-65.06,77.00,486
-65.04,78.00,486
-65.04,79.00,486
-65.05,80.00,486
-65.08,81.00,486
-65.13,82.00,486
-65.19,83.00,486
-65.27,84.00,486
-65.34,85.00,486
-65.41,86.00,486
-65.46,87.00,486
-65.49,88.00,486
-65.48,89.00,486
-65.42,90.00,486
-65.33,91.00,486
-65.21,92.00,486
-65.04,93.00,486
-64.86,94.00,486
-64.66,95.00,486
-64.44,96.00,486
-64.19,97.00,486
-64.00,97.73,486
-63.75,99.00,486
-63.58,100.00,486
-63.41,101.00,486
-63.23,102.00,486
-63.02,103.00,486
-62.80,104.00,486
-62.59,105.00,486
-62.38,106.00,486
-62.18,107.00,486
-62.02,108.00,486
-61.90,109.00,486
-61.73,110.00,486
-61.52,111.00,486
-61.25,112.00,486
-61.00,112.95,486
-60.63,114.00,486
-60.22,115.00,486
-59.61,116.00,486
-59.00,116.76,486
-58.57,118.00,486
-58.56,119.00,486
-58.74,120.00,486
-59.00,120.98,486
-59.32,122.00,486
-59.77,123.00,486
-60.90,124.00,486
-61.74,125.00,486
-62.00,125.44,486
-62.46,126.00,486
-63.00,126.72,486
-63.46,127.00,486
-64.00,127.34,486
-65.00,127.21,486
-66.00,127.10,486
-67.00,126.30,486
-67.96,125.00,486
-68.62,124.00,486
-69.00,123.40,486
-69.69,122.00,486
-70.00,121.32,486
-70.83,120.00,486
-71.39,119.00,486
-71.88,118.00,486
-72.71,117.00,486
-74.00,116.32,486
-74.24,118.00,486
-74.26,120.00,486
-74.16,122.00,486
-74.02,124.00,486
-73.83,126.00,486
-73.63,128.00,486
-73.38,130.00,486
-73.08,132.00,486
-72.90,133.00,486
-72.71,134.00,486
-72.53,135.00,486
-72.34,136.00,486
-72.12,137.00,486
-71.88,138.00,486
-71.67,139.00,486
-71.47,140.00,486
-71.24,141.00,486
-71.00,141.98,486
-70.78,143.00,486
-70.57,144.00,486
-70.38,145.00,486
-70.18,146.00,486
-70.00,146.85,486
-69.75,148.00,486
-69.54,149.00,486
-69.32,150.00,486
-69.12,151.00,486
-68.89,152.00,486
-68.70,153.00,486
-68.53,154.00,486
-68.31,155.00,486
-68.11,156.00,486
-67.96,157.00,486
-67.79,158.00,486
-67.59,159.00,486
-67.39,160.00,486
-67.18,161.00,486
-67.00,161.97,486
-66.80,163.00,486
-66.60,164.00,486
-66.41,165.00,486
-66.24,166.00,486
-66.09,167.00,486
-65.95,168.00,486
-65.79,169.00,486
-65.63,170.00,486
-65.50,171.00,486
-65.37,172.00,486
-65.26,173.00,486
-65.15,174.00,486
-65.05,175.00,486
-64.94,176.00,486
-64.83,177.00,486
-64.75,178.00,486
-64.68,179.00,486
-64.61,180.00,486
-64.57,-179.00,486
-64.54,-178.00,486
-64.52,-177.00,486
-64.50,-176.00,486
-64.50,-175.00,486
-64.50,-174.00,486
-64.51,-173.00,486
-64.53,-172.00,486
-64.57,-171.00,486
-64.61,-170.00,486
-64.67,-169.00,486
-64.75,-168.00,486
-64.83,-167.00,486
-64.93,-166.00,486
-65.04,-165.00,486
-65.14,-164.00,486
-65.26,-163.00,486
-65.39,-162.00,486
-65.52,-161.00,486
-65.65,-160.00,486
-65.78,-159.00,486
-65.91,-158.00,486
-66.04,-157.00,486
-66.16,-156.00,486
-66.31,-155.00,486
-66.46,-154.00,486
-66.64,-153.00,486
-66.84,-152.00,486
-67.00,-151.17,486
-67.27,-150.00,486
-67.52,-149.00,486
-67.79,-148.00,486
-68.11,-147.00,486
-68.46,-146.00,486
-68.80,-145.00,486
-69.19,-144.00,486
-69.75,-143.00,486
-71.00,-142.95,486
-72.00,-143.52,486
-73.00,-143.53,486
-73.54,-144.00,486
-74.00,-144.31,486
-74.34,-145.00,486
-74.79,-146.00,486
-75.26,-147.00,486
-75.62,-148.00,486
-75.95,-149.00,486
-76.00,-149.15,486

-76.00,-96.20,486
-75.00,-96.47,486
-74.00,-96.65,486
-73.00,-96.44,486
-72.13,-96.00,486
-71.53,-95.00,486
-71.00,-94.25,486
-70.00,-94.38,486
-69.00,-94.34,486
-68.51,-94.00,486
-68.00,-93.64,486
-67.18,-93.00,486
-66.00,-92.24,486
-65.00,-91.34,486
-64.70,-91.00,486
-64.00,-90.19,486
-63.24,-89.00,486
-62.68,-88.00,486
-62.22,-87.00,486
-61.77,-86.00,486
-61.35,-85.00,486
-61.00,-84.06,486
-60.57,-83.00,486
-60.24,-82.00,486
-60.00,-81.05,486
-59.83,-80.00,486
-59.68,-79.00,486
-59.37,-78.00,486
-59.16,-77.00,486
-59.20,-76.00,486
-59.35,-75.00,486
-59.59,-74.00,486
-59.82,-73.00,486
