[Latitude],[Longitude],[Value]
-76.00,134.64,486
-75.54,134.00,486
-75.00,133.18,486
-74.04,132.00,486
-73.00,132.98,486
-72.78,134.00,486
-72.60,135.00,486
-72.38,136.00,486
-72.16,137.00,486
-71.94,138.00,486
-71.77,139.00,486
-71.64,140.00,486
-71.50,141.00,486
-71.36,142.00,486
-71.24,143.00,486
-71.13,144.00,486
-71.05,145.00,486
-70.96,146.00,486
-70.86,147.00,486
-70.77,148.00,486
-70.69,149.00,486
-70.63,150.00,486
-70.57,151.00,486
-70.53,152.00,486
-70.49,153.00,486
-70.46,154.00,486
-70.43,155.00,486
-70.43,156.00,486
-70.40,157.00,486
-70.45,158.00,486
-70.46,159.00,486
-70.46,160.00,486
-70.52,161.00,486
-70.63,162.00,486
-70.75,164.00,486
-70.90,165.00,486
-71.00,166.94,486
-71.17,168.00,486
-71.27,169.00,486
-71.61,171.00,486
-71.84,173.00,486
-72.01,174.00,486
-72.18,175.00,486
-72.35,176.00,486
-72.52,177.00,486
-72.70,178.00,486
-72.86,179.00,486
-73.03,180.00,486
-73.20,-179.00,486
-73.37,-178.00,486
-73.71,-176.00,486
-74.00,-174.03,486
-74.26,-172.00,486
-74.44,-170.00,486
-74.57,-168.00,486
-74.63,-166.00,486
-74.63,-164.00,486
-74.58,-162.00,486
-74.49,-160.00,486
-74.37,-158.00,486
-74.24,-156.00,486
-74.06,-154.00,486
-73.78,-152.00,486
-73.48,-150.00,486
-73.12,-148.00,486
-72.90,-147.00,486
-72.69,-146.00,486
-72.45,-145.00,486
-72.17,-144.00,486
-71.88,-143.00,486
-71.59,-142.00,486
-71.26,-141.00,486
-71.00,-140.32,486
-70.58,-139.00,486
-70.20,-138.00,486
-69.82,-137.00,486
-69.43,-136.00,486
-69.00,-135.13,486
-68.45,-134.00,486
-68.00,-133.28,486
-67.21,-132.00,486
-66.53,-131.00,486
-66.00,-130.27,486
-65.07,-129.00,486
-64.35,-128.00,486
-64.00,-127.50,486
-63.66,-127.00,486
-63.00,-126.02,486
-62.36,-125.00,486
-62.00,-124.36,486
-61.26,-123.00,486
-61.00,-122.48,486
-60.36,-121.00,486
-60.00,-120.05,486
-59.63,-119.00,486
-59.31,-118.00,486
-59.01,-117.00,486
-58.78,-116.00,486
-58.60,-115.00,486
-58.48,-114.00,486
-58.39,-113.00,486
-58.33,-112.00,486
-58.29,-111.00,486
-58.32,-110.00,486
-58.47,-109.00,486
-58.71,-108.00,486
-58.98,-107.00,486
-59.23,-106.00,486
-59.66,-105.00,486
-60.00,-104.35,486
-60.72,-103.00,486
-61.00,-102.53,486
-61.33,-102.00,486
-61.95,-101.00,486
-62.71,-100.00,486
-63.96,-99.00,486
-65.00,-98.59,486
-66.00,-98.20,486
-66.34,-98.00,486
-67.00,-97.57,486
-68.00,-97.14,486
-69.00,-96.54,486
-69.73,-96.00,486
-70.68,-95.00,486
-71.00,-94.64,486
-71.54,-94.00,486
-72.00,-93.32,486
-72.58,-92.00,486
-73.00,-91.15,486
-73.49,-90.00,486
-73.93,-89.00,486
-75.00,-88.99,486
-75.72,-90.00,486
-76.00,-90.38,486

-69.60,0.00,486
-69.51,-1.00,486
-69.39,-2.00,486
-69.13,-3.00,486
-68.74,-4.00,486
-68.40,-5.00,486
-68.15,-6.00,486
-67.85,-7.00,486
-67.47,-8.00,486
-67.09,-9.00,486
-66.76,-10.00,486
-66.47,-11.00,486
-66.13,-12.00,486
-65.61,-13.00,486
-65.00,-13.78,486
-64.42,-14.00,486
-64.00,-14.09,486
-63.00,-13.72,486
-62.00,-13.10,486
-61.00,-12.44,486
-60.44,-12.00,486
-60.00,-11.65,486
-59.49,-11.00,486
-59.00,-10.31,486
-58.49,-9.00,486
-58.22,-8.00,486
-58.03,-7.00,486
-57.90,-6.00,486
-57.81,-5.00,486
-57.75,-4.00,486
-57.69,-3.00,486
-57.64,-2.00,486
-57.62,-1.00,486
-57.61,0.00,486

-57.61,0.00,486
-57.59,1.00,486
-57.55,2.00,486
-57.46,3.00,486
-57.33,4.00,486
-57.17,5.00,486
-57.00,5.87,486
-56.77,7.00,486
-56.56,8.00,486
-56.36,9.00,486
-56.18,10.00,486
-56.03,11.00,486
-55.90,12.00,486
-55.80,13.00,486
-55.72,14.00,486
-55.67,15.00,486
-55.65,16.00,486
-55.65,17.00,486
-55.63,18.00,486
-55.59,19.00,486
-55.54,20.00,486
-55.48,21.00,486
-55.43,22.00,486
-55.40,23.00,486
-55.36,24.00,486
-55.31,25.00,486
-55.24,26.00,486
-55.16,27.00,486
-55.11,28.00,486
-55.05,29.00,486
-55.00,29.71,486
-54.90,31.00,486
-54.82,32.00,486
-54.81,33.00,486
-54.88,34.00,486
-55.00,34.55,486
-55.58,36.00,486
-55.99,37.00,486
-56.39,38.00,486
-56.70,39.00,486
-56.81,40.00,486
-56.78,41.00,486
-56.69,42.00,486
-56.75,43.00,486
-56.99,44.00,486
-57.10,45.00,486
-57.23,46.00,486
-57.41,47.00,486
-57.57,48.00,486
-57.67,49.00,486
-57.66,50.00,486
-57.57,51.00,486
-57.43,52.00,486
-57.27,53.00,486
-57.09,54.00,486
-56.88,55.00,486
-56.72,56.00,486
-56.60,57.00,486
-56.49,58.00,486
-56.42,59.00,486
-56.56,60.00,486
-57.00,60.45,486
-58.00,60.06,486
-59.00,59.19,486
-59.91,58.00,486
-60.53,57.00,486
-61.00,56.19,486
-61.53,55.00,486
-61.99,54.00,486
-62.37,53.00,486
-62.76,52.00,486
-63.00,51.47,486
-63.64,50.00,486
-64.00,49.32,486
-64.66,48.00,486
-65.00,47.43,486
-65.62,46.00,486
-66.00,45.07,486
-66.42,44.00,486
-66.80,43.00,486
-67.12,42.00,486
-67.37,41.00,486
-67.60,40.00,486
-67.81,39.00,486
-68.00,38.24,486
-68.35,37.00,486
-68.62,36.00,486
-68.95,35.00,486
-69.22,34.00,486
-69.32,33.00,486
-69.32,32.00,486
-69.49,31.00,486
-69.57,30.00,486
-69.67,29.00,486
-69.77,28.00,486
-69.89,27.00,486
-69.98,26.00,486
-70.07,25.00,486
-70.15,24.00,486
-70.20,23.00,486
-70.23,22.00,486
-70.27,21.00,486
-70.35,20.00,486
-70.44,19.00,486
-70.50,18.00,486
-70.50,17.00,486
-70.46,16.00,486
-70.42,15.00,486
-70.42,14.00,486
-70.43,13.00,486
-70.40,12.00,486
-70.44,11.00,486
-70.36,10.00,486
-70.27,9.00,486
-70.25,8.00,486
-70.21,7.00,486
-70.18,6.00,486
-70.11,5.00,486
-70.03,4.00,486
-69.93,3.00,486
-69.82,2.00,486
-69.71,1.00,486
-69.60,0.00,486

-58.89,114.00,486
-58.64,115.00,486
-58.42,116.00,486
-58.25,117.00,486
-58.13,118.00,486
-58.06,119.00,486
-58.05,120.00,486
-58.13,121.00,486
-58.27,122.00,486
-58.38,123.00,486
-58.37,124.00,486
-58.31,125.00,486
-58.30,126.00,486
-58.43,127.00,486
-58.83,128.00,486
-59.73,128.00,486
-60.85,127.00,486
-61.54,126.00,486
-62.00,125.17,486
-62.62,124.00,486
-63.00,123.01,486
-63.44,122.00,486
-63.79,121.00,486
-64.00,120.22,486
-64.37,119.00,486
-64.64,118.00,486
-64.85,117.00,486
-65.00,116.14,486
-65.22,115.00,486
-65.31,114.00,486
-65.31,113.00,486
-65.32,112.00,486
-65.52,111.00,486
-65.67,110.00,486
-65.69,109.00,486
-65.60,108.00,486
-65.47,107.00,486
-65.17,106.00,486
-64.62,105.00,486
-64.00,104.56,486
-63.50,105.00,486
-63.00,105.24,486
-62.50,106.00,486
-62.00,106.61,486
-61.16,108.00,486
-60.65,109.00,486
-60.23,110.00,486
-60.00,110.59,486
-59.49,112.00,486
-59.18,113.00,486
-59.00,113.59,486
-58.89,114.00,486

-66.83,102.00,486
-66.97,103.00,486
-68.00,103.51,486
-69.00,103.58,486
-69.64,104.00,486
-70.00,104.25,486
-71.00,104.12,486
-71.88,103.00,486
-72.21,102.00,486
-72.27,100.00,486
-72.06,98.00,486
-71.80,97.00,486
-71.44,96.00,486
-71.05,95.00,486
-70.00,94.55,486
-69.64,95.00,486
-69.00,95.79,486
-68.49,97.00,486
-68.07,98.00,486
-67.78,99.00,486
-67.42,100.00,486
-67.01,101.00,486
-66.83,102.00,486

-76.00,107.70,492
-75.91,106.00,492
-75.79,104.00,492
-75.66,102.00,492
-75.51,100.00,492
