[Latitude],[Longitude],[Value]
-76.00,44.20,486
-75.53,43.00,486
-75.16,42.00,486
-74.81,41.00,486
-74.49,40.00,486
-74.20,39.00,486
-73.90,38.00,486
-73.59,37.00,486
-73.31,36.00,486
-73.03,35.00,486
-72.59,34.00,486
-72.22,33.00,486
-71.63,32.00,486
-71.13,31.00,486
-70.48,31.00,486
-70.00,31.77,486
-70.18,33.00,486
-70.04,34.00,486
-69.99,35.00,486
-69.94,36.00,486
-69.91,37.00,486
-69.93,38.00,486
-69.93,39.00,486
-69.80,40.00,486
-69.77,41.00,486
-69.74,42.00,486
-69.68,43.00,486
-69.63,44.00,486
-69.52,45.00,486
-69.42,46.00,486
-69.29,47.00,486
-69.20,48.00,486
-69.06,49.00,486
-68.94,50.00,486
-68.82,51.00,486
-68.67,52.00,486
-68.56,53.00,486
-68.38,54.00,486
-68.24,55.00,486
-68.09,56.00,486
-67.96,57.00,486
-67.79,58.00,486
-67.61,59.00,486
-67.44,60.00,486
-67.28,61.00,486
-67.13,62.00,486
-67.05,63.00,486
-67.05,64.00,486
-67.16,65.00,486
-67.39,66.00,486
-67.67,67.00,486
-68.00,67.88,486
-68.33,69.00,486
-68.59,70.00,486
-68.85,71.00,486
-69.14,72.00,486
-69.31,73.00,486
-69.49,74.00,486
-69.66,75.00,486
-69.81,76.00,486
-69.93,77.00,486
-70.08,78.00,486
-70.19,79.00,486
-70.25,80.00,486
-70.32,81.00,486
-70.36,82.00,486
-70.41,83.00,486
-70.43,84.00,486
-70.43,85.00,486
-70.41,86.00,486
-70.36,87.00,486
-70.30,88.00,486
-70.20,89.00,486
-70.06,90.00,486
-69.91,91.00,486
-69.75,92.00,486
-69.56,93.00,486
-69.32,94.00,486
-69.00,94.99,486
-68.74,96.00,486
-68.44,97.00,486
-68.02,98.00,486
-67.70,99.00,486
-67.33,100.00,486
-67.00,100.60,486
-66.49,102.00,486
-66.00,102.86,486
-65.65,104.00,486
-65.28,105.00,486
-65.00,105.63,486
-64.73,107.00,486
-64.63,108.00,486
-64.63,109.00,486
-64.74,110.00,486
-64.93,111.00,486
-65.26,112.00,486
-65.55,113.00,486
-65.75,114.00,486
-65.93,115.00,486
-66.12,116.00,486
-66.34,117.00,486
-66.52,118.00,486
-66.67,119.00,486
-66.80,120.00,486
-66.88,121.00,486
-66.93,122.00,486
-66.93,123.00,486
-66.86,124.00,486
-66.81,125.00,486
-66.69,126.00,486
-66.55,127.00,486
-66.42,128.00,486
-66.29,129.00,486
-66.14,130.00,486
-66.04,131.00,486
-65.86,132.00,486
-65.73,133.00,486
-65.60,134.00,486
-65.50,135.00,486
