[Latitude],[Longitude],[Value]
-76.00,112.63,486
-75.49,111.00,486
-75.24,110.00,486
-75.00,109.04,486
-74.00,109.62,486
-73.89,111.00,486
-73.86,113.00,486
-73.89,115.00,486
-73.92,117.00,486
-73.91,119.00,486
-73.86,121.00,486
-73.78,123.00,486
-73.68,125.00,486
-73.56,127.00,486
-73.42,129.00,486
-73.24,131.00,486
-73.05,133.00,486
-72.91,135.00,486
-72.74,137.00,486
-72.57,139.00,486
-72.42,141.00,486
-72.24,143.00,486
-72.09,145.00,486
-72.00,146.67,486
-71.96,148.00,486
-71.95,150.00,486
-71.97,152.00,486
-71.99,154.00,486
-72.04,156.00,486
-72.12,158.00,486
-72.26,160.00,486
-72.30,162.00,486
-72.49,164.00,486
-72.58,166.00,486
-72.75,168.00,486
-72.94,170.00,486
-73.14,172.00,486
-73.30,174.00,486
-73.44,176.00,486
-73.57,178.00,486
-73.70,180.00,486
-73.82,-178.00,486
-73.93,-176.00,486
-74.00,-174.59,486
-74.08,-173.00,486
-74.19,-171.00,486
-74.30,-169.00,486
-74.39,-167.00,486
-74.42,-165.00,486
-74.41,-163.00,486
-74.35,-161.00,486
-74.26,-159.00,486
-74.09,-157.00,486
-73.83,-155.00,486
-73.51,-153.00,486
-73.30,-152.00,486
-73.05,-151.00,486
-72.78,-150.00,486
-72.46,-149.00,486
-72.09,-148.00,486
-71.68,-147.00,486
-71.23,-146.00,486
-70.73,-145.00,486
-70.17,-144.00,486
-69.56,-143.00,486
-69.00,-142.10,486
-68.23,-141.00,486
-67.45,-140.00,486
-67.00,-139.43,486
-66.65,-139.00,486
-66.00,-138.15,486
-65.03,-137.00,486
-64.16,-136.00,486
-63.29,-135.00,486
-63.00,-134.62,486
-62.37,-134.00,486
-62.00,-133.53,486
-61.61,-133.00,486
-61.07,-132.00,486
-60.72,-131.00,486
-60.39,-130.00,486
-60.06,-129.00,486
-59.65,-128.00,486
-59.15,-127.00,486
-58.65,-126.00,486
-58.12,-125.00,486
-57.53,-124.00,486
-57.00,-123.04,486
-56.59,-122.00,486
-56.33,-121.00,486
-56.22,-120.00,486
-56.04,-119.00,486
-55.72,-118.00,486
-55.65,-117.00,486
-55.81,-116.00,486
-56.00,-115.39,486
-56.42,-114.00,486
-56.64,-113.00,486
-56.94,-112.00,486
-57.31,-111.00,486
-57.67,-110.00,486
-58.00,-109.19,486
-58.55,-108.00,486
-59.00,-107.23,486
-59.70,-106.00,486
-60.00,-105.39,486
-60.71,-104.00,486
-61.00,-103.39,486
-61.84,-102.00,486
-62.56,-101.00,486
-63.00,-100.35,486
-63.77,-99.00,486
-64.19,-98.00,486
-64.60,-97.00,486
-65.00,-96.00,486
-65.61,-95.00,486
-66.00,-94.03,486
-66.39,-93.00,486
-66.88,-92.00,486
-67.62,-91.00,486
-68.00,-90.60,486
-69.00,-90.23,486
-70.00,-90.63,486
-70.53,-91.00,486
-71.00,-91.40,486
-71.79,-92.00,486
-72.87,-93.00,486
-74.00,-93.91,486
-75.00,-93.80,486
-76.00,-93.52,486

-70.89,0.00,486
-71.06,-1.00,486
-71.22,-2.00,486
-71.46,-3.00,486
-71.62,-4.00,486
-71.88,-5.00,486
-72.05,-6.00,486
-72.38,-8.00,486
-72.64,-10.00,486
-72.76,-12.00,486
-72.74,-14.00,486
-72.42,-16.00,486
-72.10,-17.00,486
-71.32,-18.00,486
-70.00,-18.41,486
-69.00,-18.34,486
-68.00,-18.11,486
-67.00,-17.55,486
-66.46,-17.00,486
-66.00,-16.43,486
-65.36,-15.00,486
-65.00,-14.12,486
-64.58,-13.00,486
-64.15,-12.00,486
-63.66,-11.00,486
-63.17,-10.00,486
-62.73,-9.00,486
-62.26,-8.00,486
-61.65,-7.00,486
-61.00,-6.12,486
-60.21,-5.00,486
-59.44,-4.00,486
-59.00,-3.44,486
-58.63,-3.00,486
-58.00,-2.19,486
-57.21,-1.00,486
-57.00,-0.50,486
-56.80,0.00,486

-56.80,0.00,486
-56.43,1.00,486
-56.05,2.00,486
-55.67,3.00,486
-55.37,4.00,486
-55.11,5.00,486
-54.89,6.00,486
-54.71,7.00,486
-54.54,8.00,486
-54.40,9.00,486
-54.27,10.00,486
